genre,id,name,sinopsis,tags,rawg_id,released,rating,ratings_count,background_image,is_nintendo_switch
Adventure,4104,Across the Grooves,"Across the Grooves is an adventure game for the Nintendo Switch. It is ranked #1039 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.90.","['Psychedelic', 'Full controller support', 'Текстовая игра', 'Психоделия', 'Narration', 'Тайна', 'Управление мышью', 'No tags', 'Story Rich', 'Глубокий сюжет', 'Сенсорное управление', 'Choose Your Own Adventure', 'Interactive Fiction', 'Steam Cloud', 'Повествование', 'Визуальная новелла', 'Singleplayer', 'По комиксу', 'Comic Book', 'Инди', 'Great Soundtrack', 'Свобода выбора', 'Steam Achievements', 'Visual Novel', 'Choices Matter', 'Mouse only', 'Female Protagonist', 'Отличный саундтрек', 'Mystery', 'Touch-Friendly', 'Решения с последствиями', 'Женщина-протагонист', 'Для одного игрока']",364926.0,2020-06-17,0.0,1.0,https://media.rawg.io/media/screenshots/733/733dc26b6d4f3dc842548b3e426686f1.jpg,True
Adventure,9556,Ib,"Ib is an adventure game for the Nintendo Switch. It is ranked #1039 on the all-time Top Rated Switch games,  with a total of 6 reviews  and an average score of 7.90.","['Remake', 'Ремейк', 'Full controller support', 'Cute', 'Головоломка', 'Survival', 'Survival Horror', 'Приключение', 'Multiple Endings', 'Psychological', 'Steam Cloud', 'Протагонистка', 'Dark Fantasy', 'Pixel art', 'Horror', 'Милая', 'RPG Maker', 'Singleplayer', 'Инди', 'Interactive story', 'Drawing / painting', '2D', 'Adventure', 'Steam Trading Cards', 'Anime', 'fan-translation', 'Top-Down', 'Pixel Graphics', 'Atmospheric', 'Психологическая', 'Атмосферная', 'Аниме', 'Female Protagonist', 'RPGMaker', 'Несколько концовок', 'Выживание', 'Emotional', 'Пиксельная графика', 'Хоррор на выживание', 'Тёмное фэнтези', 'Для одного игрока']",281853.0,2012-02-07,4.41,57.0,https://media.rawg.io/media/screenshots/02f/02f82d645e35a0f7f7e34fa843081b01.jpg,True
Adventure,3824,Ministry of Broadcast,"Ministry of Broadcast is an adventure game for the Nintendo Switch. It is ranked #1143 on the all-time Top Rated Switch games,  with a total of 12 reviews  and an average score of 7.85.","['Платформер', 'Partial Controller Support', 'Головоломка-платформер', 'Ретро', 'Приключение', 'Кинематографичная', 'Singleplayer', 'Инди', 'No tags']",238785.0,2020-01-29,3.6,20.0,https://media.rawg.io/media/games/758/75838a7e8a0c8d803d4b0bd4bfbf0ff1.jpg,True
Adventure,1786,Cattails,"Cattails is an adventure game for the Nintendo Switch. It is ranked #1324 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 7.75.","['role-playing', 'Other', 'No tags']",265333.0,2018-11-29,3.43,7.0,https://media.rawg.io/media/screenshots/cea/cea2e32d38aed6b381a276b7e0c026ea.jpg,True
Adventure,1576,Scribblenauts Mega Pack,"Scribblenauts Mega Pack is an adventure game for the Nintendo Switch. It is ranked #1324 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.75.","['bundle', 'No tags']",59607.0,2018-09-18,4.17,6.0,https://media.rawg.io/media/games/3cc/3cc2aa4c3379f97530a38f50b1ab3660.jpg,True
Adventure,5134,Alba: A Wildlife Adventure,"Alba: A Wildlife Adventure is an adventure game for the Nintendo Switch. It is ranked #1414 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.70.","['Full controller support', 'Feel Good', '3D', 'Казуальная игра', 'Приключение', 'Low-poly', 'Short', 'Third Person', 'Relaxing', 'Глубокий сюжет', 'Story Rich', 'Смешная', 'No fail state', 'Cartoony', 'Exploration', 'Короткая', 'Singleplayer', 'Funny', 'Для всей семьи', 'Real-time', 'Adventure', 'Family Friendly', 'Female Protagonist', 'Open world', 'Мультипликация', 'Photography', 'nature', 'Walking simulator', 'Женщина-протагонист', 'Для одного игрока', 'Casual', 'Family friendly']",471019.0,2020-12-11,4.17,75.0,https://media.rawg.io/media/games/8df/8df22025406ab798567a0d9eb4a8ea4f.jpg,True
Adventure,7571,Sherlock Holmes: The Devil's Daughter,"Sherlock Holmes: The Devil's Daughter is an adventure game for the Nintendo Switch. It is ranked #1451 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.68. It is part of the Sherlock Holmes series.","['Full controller support', 'Головоломка', 'Detective', 'Приключение', 'От третьего лица', 'Тайна', 'Crime', 'Open World', 'Third Person', 'Point & Click', 'Story Rich', 'Глубокий сюжет', 'Steam Cloud', 'Horror', 'От первого лица', 'Singleplayer', 'Interactive story', 'steam-trading-cards', 'Для нескольких игроков', 'Steam Achievements', 'Adventure', 'Криминал', 'Детектив', 'Point-and-click', 'Atmospheric', 'Investigation', 'Атмосфера', 'Экшен', 'Отличный саундтрек', 'Триллер', 'Mystery', 'Открытый мир', 'Nudity', 'Шедевр', 'Для одного игрока']",965.0,2016-06-10,3.7,379.0,https://media.rawg.io/media/games/8c3/8c33e956567aae5cfa839e8b4bb1fb39.jpg,True
Adventure,7263,About an Elf,"About an Elf is an adventure game for the Nintendo Switch. It is ranked #1467 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.67.","['Adventure', 'Weird', 'Fantastic', 'Experimental']",812391.0,2022-02-10,0.0,0.0,https://media.rawg.io/media/screenshots/1b2/1b2b3ad6cd23ad63919d8e7990f5d745.jpeg,True
Adventure,5841,Mutazione,"Mutazione is an adventure game for the Nintendo Switch. It is ranked #1467 on the all-time Top Rated Switch games,  with a total of 3 reviews  and an average score of 7.67.","['Дизайн и иллюстрация', 'Full controller support', 'Генерация на основе музыки', 'Приключение', 'Dystopian', 'Глубокий сюжет', 'Смешная', 'Singleplayer', 'Драма', 'Инди', 'Side Scroller', 'Для всей семьи', 'Interactive story', 'Steam Achievements', '2D', 'Adventure', 'Атмосфера', 'Отличный саундтрек', 'Расслабляющая', 'Cartoon / comics', 'Emotional', 'Walking simulator', 'Женщина-протагонист', 'Для одного игрока', 'Casual', 'Стилизация']",302302.0,2019-09-19,3.97,62.0,https://media.rawg.io/media/games/5eb/5eb1c9aae01cde5d325137d821dbb40e.jpg,True
Adventure,3640,Afterparty,"Afterparty is an adventure game for the Nintendo Switch. It is ranked #1548 on the all-time Top Rated Switch games,  with a total of 9 reviews  and an average score of 7.63.","['Глубокий сюжет', 'Full controller support', 'Steam Achievements', 'Атмосфера', 'Приключение', 'Решения с последствиями', 'Singleplayer', 'Инди', 'No tags']",58765.0,2019-10-29,3.65,97.0,https://media.rawg.io/media/screenshots/bdd/bdd4224a2daa519606f14e15be6977fc.jpg,True
Adventure,3825,Arcade Spirits,"Arcade Spirits is an adventure game for the Nintendo Switch. It is ranked #1548 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.63.","['Для взрослых', 'Full controller support', 'Romance', 'No tags', 'Story Rich', 'Глубокий сюжет', 'Смешная', 'Симулятор свиданий', 'Симулятор', 'Визуальная новелла', 'Юмор', 'Singleplayer', 'Инди', 'Sexual Content', 'LGBT', 'Great Soundtrack', 'Other', '2D', 'Comedy', 'Visual Novel', 'LGBTQ+', 'Choices Matter', 'Mature', 'Роман', 'Character Customization', 'Отличный саундтрек', 'Dating Sim', 'Кастомизация персонажа', 'Решения с последствиями', 'Казуальная игра', 'Для одного игрока', 'Funny']",60632.0,2018-04-17,3.67,7.0,https://media.rawg.io/media/screenshots/306/306ad3fd46e3b77d8444802f05d40346.jpg,True
Adventure,2322,Path to Mnemosyne,"Path to Mnemosyne is an adventure game for the Nintendo Switch. It is ranked #1548 on the all-time Top Rated Switch games,  with a total of 4 reviews  and an average score of 7.63.","['Violent', 'Психоделия', 'Головоломка', 'Partial Controller Support', 'Приключение', 'Мифология', 'No tags', 'Глубокий сюжет', 'Steam Cloud', 'Horror', 'Визуальная новелла', 'Singleplayer', 'Инди', 'Steam Achievements', 'Рисованная графика', 'Атмосфера', 'Психологическая', 'Красивая', 'Расслабляющая', 'Сюрреалистичная', 'Поиск предметов', 'Тёмное фэнтези', 'Женщина-протагонист', 'Для одного игрока', 'Мини-игры']",51973.0,2019-04-16,0.0,4.0,https://media.rawg.io/media/screenshots/798/7986d45e3b16a93441bbc030fd0d9c87.jpg,True
Adventure,11575,Another Code: Recollection,"Another Code: Recollection is an adventure game for the Nintendo Switch. It is ranked #1601 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.61.",['No tags'],968634.0,2024-01-19,4.33,6.0,https://media.rawg.io/media/games/896/896854355c6516444323c9e085d562d7.jpg,True
Adventure,6105,Sky: Children of the Light,"Sky: Children of the Light is an adventure game for the Nintendo Switch. It is ranked #1609 on the all-time Top Rated Switch games,  with a total of 5 reviews  and an average score of 7.60.","['MMORPG', 'Full controller support', 'Cute', 'Головоломка', '3D', 'Казуальная игра', 'Приключение', 'Early Access', 'Third Person', 'Relaxing', 'Cross-Platform Multiplayer', 'Фэнтези', 'friendly', 'kid-safe', 'Exploration', 'Милая', 'Co-op', 'Singleplayer', 'mmo', 'Инди', 'Для всей семьи', 'Interactive story', 'Для нескольких игроков', 'peaceful', 'Cozy', 'Adventure', 'ММО', 'Ролевая игра', 'non-violence', 'In-App Purchases', 'role-playing', 'Family Friendly', 'Atmospheric', 'Fantastic', 'Beautiful', 'safe-for-kids', 'RPG', 'Ранний доступ', 'Character Customization', 'Атмосферная', 'Исследования', 'HDR available', 'Online Co-Op', 'Multiplayer', 'Кастомизация персонажа', 'Расслабляющая', 'Bird-flying', 'Эмоциональная', 'Fantasy', 'Emotional', 'Сетевой кооператив', 'Walking simulator', 'Casual', 'Уютная']",244698.0,2019-07-18,4.02,107.0,https://media.rawg.io/media/games/cb1/cb14d42b58bdb6cf5948d0eed778c2f0.jpg,True
Adventure,2795,Sagebrush,"Sagebrush is an adventure game for the Nintendo Switch. It is ranked #1735 on the all-time Top Rated Switch games,  with a total of 8 reviews  and an average score of 7.53.","['Story Rich', 'Глубокий сюжет', 'Full controller support', 'Steam Achievements', 'Gore', 'Exploration', 'Симулятор ходьбы', 'Horror', 'Captions available', 'Приключение', 'От первого лица', 'Исследование', 'Singleplayer', 'Инди', 'Walking Simulator', 'First-Person', 'No tags']",60606.0,2018-09-18,4.0,23.0,https://media.rawg.io/media/screenshots/f16/f162610475c9afac1eeac31db3e90b6d.jpg,True
Adventure,646,OPUS: Rocket of Whispers,"OPUS: Rocket of Whispers is an adventure game for the Nintendo Switch. It is ranked #1769 on the all-time Top Rated Switch games,  with a total of 7 reviews  and an average score of 7.50. It is part of the OPUS series.","['Interactive story', 'Story Rich', 'Глубокий сюжет', 'Steam Achievements', 'Science Fiction', 'Adventure', 'Атмосфера', 'role-playing', 'Emotional', 'Приключение', 'Исследование', 'Пост-апокалипсис', 'Singleplayer', 'Steam Leaderboards', 'Инди', 'Отличный саундтрек']",46657.0,2017-09-13,3.46,12.0,https://media.rawg.io/media/screenshots/371/37159b8281642af6611f30e1cee59c44.jpg,True
Adventure,2458,We. The Revolution,"We. The Revolution is an adventure game for the Nintendo Switch. It is ranked #1769 on the all-time Top Rated Switch games,  with a total of 10 reviews  and an average score of 7.50.","['Для взрослых', 'Насилие', 'Головоломка', 'Education', 'Цветастая', 'Political', 'Стратегия', 'Mature / adults', 'Пошаговая', 'Point & Click', 'Глубокий сюжет', 'Симулятор', 'Политика', 'Text-based adventure', 'Singleplayer', 'Сложная', 'Мрачная', 'Steam Achievements', 'Adventure', 'Криминал', 'Триллер', 'Text-heavy', 'Решения с последствиями', 'Для одного игрока', 'Затягивающая', 'История', 'Расследование']",49894.0,2019-03-20,3.2,51.0,https://media.rawg.io/media/screenshots/449/449f5ba548861fe8fd963c1386911018.jpg,True
